"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Tue Jul 07 20:00:09 UTC 2026","skipped","Tue Jul 07 20:00:09 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","5561","Receipt subtotal is greater than zero","src.tests.functional","Tue Jul 07 20:01:03 UTC 2026","passed","Tue Jul 07 20:01:09 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Barcode scan preserves order state","src.tests.functional","Tue Jul 07 20:00:18 UTC 2026","skipped","Tue Jul 07 20:00:18 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","848","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Tue Jul 07 20:00:07 UTC 2026","passed","Tue Jul 07 20:00:08 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Create product with barcode","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Tue Jul 07 20:00:09 UTC 2026","skipped","Tue Jul 07 20:00:09 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Sale with customer assignment","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Process full refund on returned item","src.tests.functional","Tue Jul 07 20:02:45 UTC 2026","skipped","Tue Jul 07 20:02:45 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","5560","Receipt shows correct product count after sale","src.tests.functional","Tue Jul 07 20:00:36 UTC 2026","passed","Tue Jul 07 20:00:42 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","30561","Bank card payment processes correctly","src.tests.integration","Tue Jul 07 20:06:31 UTC 2026","broken","Tue Jul 07 20:07:02 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Delete a product","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestProductManagement","test_product_management","",""
"","426","User can logout successfully","src.tests.functional","Tue Jul 07 20:00:14 UTC 2026","passed","Tue Jul 07 20:00:14 UTC 2026","TestAuthentication","test_auth","",""
"","5551","Receipt total matches expected after discount","src.tests.functional","Tue Jul 07 20:01:58 UTC 2026","passed","Tue Jul 07 20:02:04 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Tue Jul 07 20:00:18 UTC 2026","skipped","Tue Jul 07 20:00:18 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Create multiple products in bulk","src.tests.functional","Tue Jul 07 20:00:28 UTC 2026","skipped","Tue Jul 07 20:00:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Search product by barcode in inventory","src.tests.functional","Tue Jul 07 20:00:25 UTC 2026","skipped","Tue Jul 07 20:00:25 UTC 2026","TestInventoryManagement","test_inventory","",""
