"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","816","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Tue Jul 07 16:56:14 UTC 2026","passed","Tue Jul 07 16:56:14 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","5008","Empty order shows no receipt items","src.tests.functional","Tue Jul 07 17:08:34 UTC 2026","passed","Tue Jul 07 17:08:39 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","700","Inventory report generation","src.tests.functional","Tue Jul 07 16:56:33 UTC 2026","passed","Tue Jul 07 16:56:33 UTC 2026","TestInventoryManagement","test_inventory","",""
"","624","Product stock decreases after POS sale","src.tests.functional","Tue Jul 07 16:56:30 UTC 2026","passed","Tue Jul 07 16:56:31 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Tue Jul 07 16:56:17 UTC 2026","skipped","Tue Jul 07 16:56:17 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","POS interface renders in Chromium","src.tests.compatibility","Tue Jul 07 16:56:12 UTC 2026","skipped","Tue Jul 07 16:56:12 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Sale with customer assignment","src.tests.functional","Tue Jul 07 16:56:34 UTC 2026","skipped","Tue Jul 07 16:56:34 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Barcode scan preserves order state","src.tests.functional","Tue Jul 07 16:56:26 UTC 2026","skipped","Tue Jul 07 16:56:26 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Tue Jul 07 16:56:34 UTC 2026","skipped","Tue Jul 07 16:56:34 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","111652","Create multiple products in bulk","src.tests.functional","Tue Jul 07 17:02:17 UTC 2026","broken","Tue Jul 07 17:04:08 UTC 2026","TestProductManagement","test_product_management","",""
