"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","264","CSRF token validation","src.tests.security","Wed Jul 08 23:13:16 UTC 2026","passed","Wed Jul 08 23:13:16 UTC 2026","TestDataProtection","test_data_protection","",""
"","845","Login with special characters in password","src.tests.negative","Wed Jul 08 23:12:00 UTC 2026","passed","Wed Jul 08 23:12:01 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Brute force protection - rapid failed logins","src.tests.security","Wed Jul 08 23:13:06 UTC 2026","skipped","Wed Jul 08 23:13:06 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Product search response time in POS","src.tests.performance","Wed Jul 08 23:13:02 UTC 2026","skipped","Wed Jul 08 23:13:02 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","REGRESSION: Error handling across modules","src.tests.regression","Wed Jul 08 23:13:04 UTC 2026","skipped","Wed Jul 08 23:13:04 UTC 2026","TestFullRegression","test_full_regression","",""
"","508","Out of stock product unavailable in POS","src.tests.integration","Wed Jul 08 23:11:54 UTC 2026","passed","Wed Jul 08 23:11:55 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","5548","Receipt subtotal is greater than zero","src.tests.functional","Wed Jul 08 23:10:04 UTC 2026","passed","Wed Jul 08 23:10:10 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Search product by barcode in inventory","src.tests.functional","Wed Jul 08 23:09:25 UTC 2026","skipped","Wed Jul 08 23:09:25 UTC 2026","TestInventoryManagement","test_inventory","",""
"","1103","No sensitive data in URL parameters","src.tests.security","Wed Jul 08 23:13:14 UTC 2026","passed","Wed Jul 08 23:13:15 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Login with empty credentials","src.tests.negative","Wed Jul 08 23:11:55 UTC 2026","skipped","Wed Jul 08 23:11:55 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","118","Data integrity after intermittent connection","src.tests.network","Wed Jul 08 23:12:09 UTC 2026","passed","Wed Jul 08 23:12:09 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","149","Graceful degradation when API is slow","src.tests.network","Wed Jul 08 23:12:05 UTC 2026","passed","Wed Jul 08 23:12:05 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Login page loads within performance threshold","src.tests.performance","Wed Jul 08 23:13:02 UTC 2026","skipped","Wed Jul 08 23:13:02 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","POS interface renders in Chromium","src.tests.compatibility","Wed Jul 08 23:09:06 UTC 2026","skipped","Wed Jul 08 23:09:06 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","141","Database selection on multi-db setup","src.tests.functional","Wed Jul 08 23:09:20 UTC 2026","passed","Wed Jul 08 23:09:20 UTC 2026","TestAuthentication","test_auth","",""
"","0","SQL injection in search is rejected","src.tests.security","Wed Jul 08 23:13:15 UTC 2026","skipped","Wed Jul 08 23:13:15 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Split payment recorded to correct accounts","src.tests.integration","Wed Jul 08 23:11:50 UTC 2026","skipped","Wed Jul 08 23:11:50 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","POS interface loads within performance threshold","src.tests.performance","Wed Jul 08 23:13:02 UTC 2026","skipped","Wed Jul 08 23:13:02 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","5664","All POS UI elements are properly labeled","src.tests.usability","Wed Jul 08 23:13:25 UTC 2026","passed","Wed Jul 08 23:13:31 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Return processed after POS session closed","src.tests.functional","Wed Jul 08 23:11:45 UTC 2026","skipped","Wed Jul 08 23:11:45 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Search for a product","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Attempt payment with no products in order","src.tests.negative","Wed Jul 08 23:12:01 UTC 2026","skipped","Wed Jul 08 23:12:01 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Wed Jul 08 23:09:11 UTC 2026","skipped","Wed Jul 08 23:09:11 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Delete non-existent product","src.tests.negative","Wed Jul 08 23:11:55 UTC 2026","skipped","Wed Jul 08 23:11:55 UTC 2026","TestDataValidation","test_data_validation","",""
"","553","POS sale reduces inventory stock in real-time","src.tests.integration","Wed Jul 08 23:11:52 UTC 2026","passed","Wed Jul 08 23:11:53 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","144","Interactive elements have focus indicators","src.tests.usability","Wed Jul 08 23:13:23 UTC 2026","passed","Wed Jul 08 23:13:23 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Standard tax rate applied to product sale","src.tests.functional","Wed Jul 08 23:11:50 UTC 2026","skipped","Wed Jul 08 23:11:50 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","427","User can logout successfully","src.tests.functional","Wed Jul 08 23:09:16 UTC 2026","passed","Wed Jul 08 23:09:16 UTC 2026","TestAuthentication","test_auth","",""
"","5008","POS interface loads without errors","src.tests.network","Wed Jul 08 23:12:16 UTC 2026","passed","Wed Jul 08 23:12:21 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Create product with negative price","src.tests.negative","Wed Jul 08 23:11:55 UTC 2026","skipped","Wed Jul 08 23:11:55 UTC 2026","TestDataValidation","test_data_validation","",""
"","139","Form inputs have associated labels","src.tests.usability","Wed Jul 08 23:13:21 UTC 2026","passed","Wed Jul 08 23:13:22 UTC 2026","TestAccessibility","test_accessibility","",""
"","113","Images have alt text","src.tests.usability","Wed Jul 08 23:13:23 UTC 2026","passed","Wed Jul 08 23:13:23 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Process refund on empty order","src.tests.negative","Wed Jul 08 23:12:01 UTC 2026","skipped","Wed Jul 08 23:12:01 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Process full refund on returned item","src.tests.functional","Wed Jul 08 23:11:45 UTC 2026","skipped","Wed Jul 08 23:11:45 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Wed Jul 08 23:09:11 UTC 2026","skipped","Wed Jul 08 23:09:11 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Complete a sale with multiple products","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create product with barcode","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestProductManagement","test_product_management","",""
"","111","POS displays error gracefully when offline","src.tests.network","Wed Jul 08 23:12:06 UTC 2026","passed","Wed Jul 08 23:12:06 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","767","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Wed Jul 08 23:09:09 UTC 2026","passed","Wed Jul 08 23:09:10 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Wed Jul 08 23:09:20 UTC 2026","skipped","Wed Jul 08 23:09:20 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Partial return of multi-item order","src.tests.functional","Wed Jul 08 23:11:45 UTC 2026","skipped","Wed Jul 08 23:11:45 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Wed Jul 08 23:09:11 UTC 2026","skipped","Wed Jul 08 23:09:11 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","439","Login with XSS in username","src.tests.negative","Wed Jul 08 23:11:59 UTC 2026","passed","Wed Jul 08 23:12:00 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Login page has HTTPS enforced","src.tests.security","Wed Jul 08 23:13:15 UTC 2026","skipped","Wed Jul 08 23:13:15 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","REGRESSION: Complete POS sale lifecycle","src.tests.regression","Wed Jul 08 23:13:04 UTC 2026","skipped","Wed Jul 08 23:13:04 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Wed Jul 08 23:09:20 UTC 2026","skipped","Wed Jul 08 23:09:20 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Delete a product","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestProductManagement","test_product_management","",""
"","1146","Loading states are indicated","src.tests.usability","Wed Jul 08 23:13:32 UTC 2026","passed","Wed Jul 08 23:13:33 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","1674","No directory listing on sensitive paths","src.tests.security","Wed Jul 08 23:13:19 UTC 2026","passed","Wed Jul 08 23:13:20 UTC 2026","TestDataProtection","test_data_protection","",""
"","1804","Login with demo user credentials","src.tests.functional","Wed Jul 08 23:09:18 UTC 2026","passed","Wed Jul 08 23:09:19 UTC 2026","TestAuthentication","test_auth","",""
"","0","Bank card payment completes successfully","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Wed Jul 08 23:09:11 UTC 2026","skipped","Wed Jul 08 23:09:11 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","858","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Wed Jul 08 23:09:06 UTC 2026","passed","Wed Jul 08 23:09:07 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","233","Login page displays in default language","src.tests.compatibility","Wed Jul 08 23:09:10 UTC 2026","passed","Wed Jul 08 23:09:11 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Multiple orders throughput performance","src.tests.performance","Wed Jul 08 23:13:02 UTC 2026","skipped","Wed Jul 08 23:13:02 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Scan barcode adds product to order","src.tests.functional","Wed Jul 08 23:09:20 UTC 2026","skipped","Wed Jul 08 23:09:20 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","XSS injection in product name is sanitized","src.tests.security","Wed Jul 08 23:13:15 UTC 2026","skipped","Wed Jul 08 23:13:15 UTC 2026","TestDataProtection","test_data_protection","",""
"","542","Product stock decreases after POS sale","src.tests.functional","Wed Jul 08 23:09:24 UTC 2026","passed","Wed Jul 08 23:09:25 UTC 2026","TestInventoryManagement","test_inventory","",""
"","125","Login page has proper heading hierarchy","src.tests.usability","Wed Jul 08 23:13:21 UTC 2026","passed","Wed Jul 08 23:13:21 UTC 2026","TestAccessibility","test_accessibility","",""
"","320","REGRESSION: Performance benchmarks","src.tests.regression","Wed Jul 08 23:13:06 UTC 2026","passed","Wed Jul 08 23:13:06 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Create product with extremely long name","src.tests.negative","Wed Jul 08 23:11:55 UTC 2026","skipped","Wed Jul 08 23:11:55 UTC 2026","TestDataValidation","test_data_validation","",""
"","5014","Product list renders correctly","src.tests.network","Wed Jul 08 23:12:43 UTC 2026","passed","Wed Jul 08 23:12:48 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","Login with empty password","src.tests.negative","Wed Jul 08 23:11:55 UTC 2026","skipped","Wed Jul 08 23:11:55 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Refund processed successfully","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1160","Login page renders in Chromium","src.tests.compatibility","Wed Jul 08 23:09:05 UTC 2026","passed","Wed Jul 08 23:09:06 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","3","Session cookie security attributes","src.tests.security","Wed Jul 08 23:13:18 UTC 2026","passed","Wed Jul 08 23:13:18 UTC 2026","TestDataProtection","test_data_protection","",""
"","5012","Session timeout after inactivity","src.tests.security","Wed Jul 08 23:13:08 UTC 2026","passed","Wed Jul 08 23:13:13 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Cancel payment during checkout","src.tests.negative","Wed Jul 08 23:12:01 UTC 2026","skipped","Wed Jul 08 23:12:01 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Payment screen shows available payment methods","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Barcode scan preserves order state","src.tests.functional","Wed Jul 08 23:09:20 UTC 2026","skipped","Wed Jul 08 23:09:20 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Search products in POS","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","120","Tab order follows logical sequence","src.tests.usability","Wed Jul 08 23:13:36 UTC 2026","passed","Wed Jul 08 23:13:36 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Refund reverses original payment entry","src.tests.integration","Wed Jul 08 23:11:50 UTC 2026","skipped","Wed Jul 08 23:11:50 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","POS interface loads successfully","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create a new product","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestProductManagement","test_product_management","",""
"","547","View product stock levels","src.tests.functional","Wed Jul 08 23:09:22 UTC 2026","passed","Wed Jul 08 23:09:22 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Order processing performance","src.tests.performance","Wed Jul 08 23:13:02 UTC 2026","skipped","Wed Jul 08 23:13:02 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","855","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Wed Jul 08 23:09:08 UTC 2026","passed","Wed Jul 08 23:09:09 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Cash payment completes successfully","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Bank card payment processes correctly","src.tests.integration","Wed Jul 08 23:11:50 UTC 2026","skipped","Wed Jul 08 23:11:50 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Complete sale with bank/card payment","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create multiple products in bulk","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestProductManagement","test_product_management","",""
"","5550","Receipt total matches expected after discount","src.tests.functional","Wed Jul 08 23:10:58 UTC 2026","passed","Wed Jul 08 23:11:04 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","122","Navigation breadcrumbs are consistent","src.tests.usability","Wed Jul 08 23:13:35 UTC 2026","passed","Wed Jul 08 23:13:35 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Wed Jul 08 23:09:20 UTC 2026","skipped","Wed Jul 08 23:09:20 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Apply discount to order","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Multiple sequential orders in one session","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Zero-rated tax products","src.tests.functional","Wed Jul 08 23:11:50 UTC 2026","skipped","Wed Jul 08 23:11:50 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","154","Login page displays correctly","src.tests.functional","Wed Jul 08 23:09:17 UTC 2026","passed","Wed Jul 08 23:09:17 UTC 2026","TestAuthentication","test_auth","",""
"","460","Login with non-existent user","src.tests.negative","Wed Jul 08 23:11:56 UTC 2026","passed","Wed Jul 08 23:11:56 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","5691","Receipt handles multiple line items","src.tests.functional","Wed Jul 08 23:10:31 UTC 2026","passed","Wed Jul 08 23:10:37 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Sale with customer assignment","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","5566","Receipt shows correct product count after sale","src.tests.functional","Wed Jul 08 23:09:36 UTC 2026","passed","Wed Jul 08 23:09:42 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Wed Jul 08 23:11:50 UTC 2026","skipped","Wed Jul 08 23:11:50 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Edit an existing product","src.tests.functional","Wed Jul 08 23:09:28 UTC 2026","skipped","Wed Jul 08 23:09:28 UTC 2026","TestProductManagement","test_product_management","",""
"","0","REGRESSION: Product CRUD full cycle","src.tests.regression","Wed Jul 08 23:13:04 UTC 2026","skipped","Wed Jul 08 23:13:04 UTC 2026","TestFullRegression","test_full_regression","",""
"","109","Page load timeout handling","src.tests.network","Wed Jul 08 23:12:06 UTC 2026","passed","Wed Jul 08 23:12:06 UTC 2026","TestOfflineMode","test_offline_mode","",""
