"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Create product with zero price","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Delete a product","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestProductManagement","test_product_management","",""
"","1860","Login with demo user credentials","src.tests.functional","Wed Jul 08 23:43:46 UTC 2026","passed","Wed Jul 08 23:43:48 UTC 2026","TestAuthentication","test_auth","",""
"","0","Product search response time in POS","src.tests.performance","Wed Jul 08 23:47:33 UTC 2026","skipped","Wed Jul 08 23:47:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","127","Images have alt text","src.tests.usability","Wed Jul 08 23:47:55 UTC 2026","passed","Wed Jul 08 23:47:55 UTC 2026","TestAccessibility","test_accessibility","",""
"","472","Login with XSS in username","src.tests.negative","Wed Jul 08 23:46:29 UTC 2026","passed","Wed Jul 08 23:46:30 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","170","POS displays error gracefully when offline","src.tests.network","Wed Jul 08 23:46:36 UTC 2026","passed","Wed Jul 08 23:46:36 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Refund reverses original payment entry","src.tests.integration","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Login page loads within performance threshold","src.tests.performance","Wed Jul 08 23:47:33 UTC 2026","skipped","Wed Jul 08 23:47:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Bank card payment processes correctly","src.tests.integration","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Cash payment completes successfully","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Brute force protection - rapid failed logins","src.tests.security","Wed Jul 08 23:47:38 UTC 2026","skipped","Wed Jul 08 23:47:38 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Edit an existing product","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestProductManagement","test_product_management","",""
"","168","Reconnection after network restoration","src.tests.network","Wed Jul 08 23:46:37 UTC 2026","passed","Wed Jul 08 23:46:37 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","POS interface loads within performance threshold","src.tests.performance","Wed Jul 08 23:47:33 UTC 2026","skipped","Wed Jul 08 23:47:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Multiple orders throughput performance","src.tests.performance","Wed Jul 08 23:47:33 UTC 2026","skipped","Wed Jul 08 23:47:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","808","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Wed Jul 08 23:43:34 UTC 2026","passed","Wed Jul 08 23:43:35 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","851","Login with wrong password","src.tests.negative","Wed Jul 08 23:46:27 UTC 2026","passed","Wed Jul 08 23:46:28 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","683","Inventory report generation","src.tests.functional","Wed Jul 08 23:43:55 UTC 2026","passed","Wed Jul 08 23:43:56 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Attempt payment with no products in order","src.tests.negative","Wed Jul 08 23:46:31 UTC 2026","skipped","Wed Jul 08 23:46:31 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Order processing performance","src.tests.performance","Wed Jul 08 23:47:33 UTC 2026","skipped","Wed Jul 08 23:47:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","117","POS page loads under high latency (300ms)","src.tests.network","Wed Jul 08 23:46:32 UTC 2026","passed","Wed Jul 08 23:46:32 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","158","Database selection on multi-db setup","src.tests.functional","Wed Jul 08 23:43:48 UTC 2026","passed","Wed Jul 08 23:43:48 UTC 2026","TestAuthentication","test_auth","",""
"","0","Partial return of multi-item order","src.tests.functional","Wed Jul 08 23:46:14 UTC 2026","skipped","Wed Jul 08 23:46:14 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","407","User can logout successfully","src.tests.functional","Wed Jul 08 23:43:44 UTC 2026","passed","Wed Jul 08 23:43:44 UTC 2026","TestAuthentication","test_auth","",""
"","122","Password field masks input","src.tests.security","Wed Jul 08 23:47:47 UTC 2026","passed","Wed Jul 08 23:47:47 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Login with empty password","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Concurrent POS operations timing","src.tests.performance","Wed Jul 08 23:47:33 UTC 2026","skipped","Wed Jul 08 23:47:33 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Barcode scan preserves order state","src.tests.functional","Wed Jul 08 23:43:48 UTC 2026","skipped","Wed Jul 08 23:43:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","277","CSRF token validation","src.tests.security","Wed Jul 08 23:47:47 UTC 2026","passed","Wed Jul 08 23:47:48 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Refunded product restores inventory","src.tests.integration","Wed Jul 08 23:46:23 UTC 2026","skipped","Wed Jul 08 23:46:23 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Create product with empty name","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","135","Navigation breadcrumbs are consistent","src.tests.usability","Wed Jul 08 23:48:07 UTC 2026","passed","Wed Jul 08 23:48:07 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Return with different reason codes","src.tests.functional","Wed Jul 08 23:46:14 UTC 2026","skipped","Wed Jul 08 23:46:14 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Wed Jul 08 23:43:39 UTC 2026","skipped","Wed Jul 08 23:43:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","5015","Product list renders correctly","src.tests.network","Wed Jul 08 23:47:14 UTC 2026","passed","Wed Jul 08 23:47:19 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","5008","Empty order shows no receipt items","src.tests.functional","Wed Jul 08 23:45:55 UTC 2026","passed","Wed Jul 08 23:46:00 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","557","POS sale reduces inventory stock in real-time","src.tests.integration","Wed Jul 08 23:46:22 UTC 2026","passed","Wed Jul 08 23:46:22 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Create customer with invalid email","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Multiple tax rates on single order","src.tests.functional","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","897","Login with special characters in password","src.tests.negative","Wed Jul 08 23:46:30 UTC 2026","passed","Wed Jul 08 23:46:31 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Create product with barcode","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestProductManagement","test_product_management","",""
"","138","Retry mechanism on network failure","src.tests.network","Wed Jul 08 23:46:35 UTC 2026","passed","Wed Jul 08 23:46:35 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","POS interface loads successfully","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Wed Jul 08 23:43:39 UTC 2026","skipped","Wed Jul 08 23:43:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Zero-rated tax products","src.tests.functional","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Create a return for a completed sale","src.tests.functional","Wed Jul 08 23:46:14 UTC 2026","skipped","Wed Jul 08 23:46:14 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Bank card payment completes successfully","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Login page has HTTPS enforced","src.tests.security","Wed Jul 08 23:47:46 UTC 2026","skipped","Wed Jul 08 23:47:46 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","1154","No sensitive data in URL parameters","src.tests.security","Wed Jul 08 23:47:45 UTC 2026","passed","Wed Jul 08 23:47:46 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","274","Login page displays correctly","src.tests.functional","Wed Jul 08 23:43:45 UTC 2026","passed","Wed Jul 08 23:43:45 UTC 2026","TestAuthentication","test_auth","",""
"","1538","REGRESSION: Complete auth flow","src.tests.regression","Wed Jul 08 23:47:34 UTC 2026","passed","Wed Jul 08 23:47:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Search product by barcode in inventory","src.tests.functional","Wed Jul 08 23:43:54 UTC 2026","skipped","Wed Jul 08 23:43:54 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","SQL injection in search is rejected","src.tests.security","Wed Jul 08 23:47:47 UTC 2026","skipped","Wed Jul 08 23:47:47 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","897","Products are searchable by name","src.tests.functional","Wed Jul 08 23:46:19 UTC 2026","passed","Wed Jul 08 23:46:20 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","5","Session cookie security attributes","src.tests.security","Wed Jul 08 23:47:49 UTC 2026","passed","Wed Jul 08 23:47:49 UTC 2026","TestDataProtection","test_data_protection","",""
"","596","Products display in stock after sale","src.tests.functional","Wed Jul 08 23:46:16 UTC 2026","passed","Wed Jul 08 23:46:17 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Set quantity on order line","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","REGRESSION: Product CRUD full cycle","src.tests.regression","Wed Jul 08 23:47:35 UTC 2026","skipped","Wed Jul 08 23:47:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","119","Tab order follows logical sequence","src.tests.usability","Wed Jul 08 23:48:08 UTC 2026","passed","Wed Jul 08 23:48:08 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Create product with negative price","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","139","Graceful degradation when API is slow","src.tests.network","Wed Jul 08 23:46:35 UTC 2026","passed","Wed Jul 08 23:46:35 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Process full refund on returned item","src.tests.functional","Wed Jul 08 23:46:14 UTC 2026","skipped","Wed Jul 08 23:46:14 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","335","REGRESSION: Performance benchmarks","src.tests.regression","Wed Jul 08 23:47:37 UTC 2026","passed","Wed Jul 08 23:47:37 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Complete a sale with multiple products","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Tax inclusive pricing","src.tests.functional","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Return processed after POS session closed","src.tests.functional","Wed Jul 08 23:46:14 UTC 2026","skipped","Wed Jul 08 23:46:14 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Search for a product","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestProductManagement","test_product_management","",""
"","473","Login with SQL injection in username","src.tests.negative","Wed Jul 08 23:46:28 UTC 2026","passed","Wed Jul 08 23:46:29 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","5705","Receipt handles multiple line items","src.tests.functional","Wed Jul 08 23:45:00 UTC 2026","passed","Wed Jul 08 23:45:06 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","5563","Receipt total matches expected after discount","src.tests.functional","Wed Jul 08 23:45:27 UTC 2026","passed","Wed Jul 08 23:45:33 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Login with empty credentials","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","XSS injection in product name is sanitized","src.tests.security","Wed Jul 08 23:47:47 UTC 2026","skipped","Wed Jul 08 23:47:47 UTC 2026","TestDataProtection","test_data_protection","",""
"","1289","Login page renders in Chromium","src.tests.compatibility","Wed Jul 08 23:43:32 UTC 2026","passed","Wed Jul 08 23:43:34 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","552","Out of stock product unavailable in POS","src.tests.integration","Wed Jul 08 23:46:24 UTC 2026","passed","Wed Jul 08 23:46:25 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Payment screen shows available payment methods","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","145","Interactive elements have focus indicators","src.tests.usability","Wed Jul 08 23:47:54 UTC 2026","passed","Wed Jul 08 23:47:54 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Process order with zero quantity","src.tests.negative","Wed Jul 08 23:46:31 UTC 2026","skipped","Wed Jul 08 23:46:31 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Apply discount to order","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","5010","POS interface loads without errors","src.tests.network","Wed Jul 08 23:46:47 UTC 2026","passed","Wed Jul 08 23:46:52 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","5567","Receipt shows correct product count after sale","src.tests.functional","Wed Jul 08 23:44:05 UTC 2026","passed","Wed Jul 08 23:44:11 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Sale with customer assignment","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","540","View product stock levels","src.tests.functional","Wed Jul 08 23:43:50 UTC 2026","failed","Wed Jul 08 23:43:51 UTC 2026","TestInventoryManagement","test_inventory","",""
"","5014","Session timeout after inactivity","src.tests.security","Wed Jul 08 23:47:39 UTC 2026","passed","Wed Jul 08 23:47:44 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","152","POS handles slow network (3G throttling)","src.tests.network","Wed Jul 08 23:46:32 UTC 2026","passed","Wed Jul 08 23:46:32 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Create multiple products in bulk","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestProductManagement","test_product_management","",""
"","124","Page load timeout handling","src.tests.network","Wed Jul 08 23:46:37 UTC 2026","passed","Wed Jul 08 23:46:37 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Search products in POS","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Create customer with empty name","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","3077","Admin user can login successfully","src.tests.functional","Wed Jul 08 23:43:39 UTC 2026","passed","Wed Jul 08 23:43:42 UTC 2026","TestAuthentication","test_auth","",""
"","0","Delete non-existent product","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","156","Data integrity after intermittent connection","src.tests.network","Wed Jul 08 23:46:39 UTC 2026","passed","Wed Jul 08 23:46:39 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","0","Split payment recorded to correct accounts","src.tests.integration","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Standard tax rate applied to product sale","src.tests.functional","Wed Jul 08 23:46:20 UTC 2026","skipped","Wed Jul 08 23:46:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Complete sale with bank/card payment","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1152","Loading states are indicated","src.tests.usability","Wed Jul 08 23:48:04 UTC 2026","passed","Wed Jul 08 23:48:05 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Cancel payment during checkout","src.tests.negative","Wed Jul 08 23:46:31 UTC 2026","skipped","Wed Jul 08 23:46:31 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","127","Color contrast is sufficient","src.tests.usability","Wed Jul 08 23:47:54 UTC 2026","passed","Wed Jul 08 23:47:54 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","REGRESSION: Complete POS sale lifecycle","src.tests.regression","Wed Jul 08 23:47:35 UTC 2026","skipped","Wed Jul 08 23:47:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","113","Login page has proper heading hierarchy","src.tests.usability","Wed Jul 08 23:47:52 UTC 2026","passed","Wed Jul 08 23:47:52 UTC 2026","TestAccessibility","test_accessibility","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Wed Jul 08 23:43:48 UTC 2026","skipped","Wed Jul 08 23:43:48 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","631","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Wed Jul 08 23:43:35 UTC 2026","passed","Wed Jul 08 23:43:36 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","1691","No directory listing on sensitive paths","src.tests.security","Wed Jul 08 23:47:50 UTC 2026","passed","Wed Jul 08 23:47:52 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Multiple sequential orders in one session","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create a new product","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestProductManagement","test_product_management","",""
"","395","Login page displays in default language","src.tests.compatibility","Wed Jul 08 23:43:38 UTC 2026","passed","Wed Jul 08 23:43:39 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","573","Product stock decreases after POS sale","src.tests.functional","Wed Jul 08 23:43:53 UTC 2026","passed","Wed Jul 08 23:43:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","1173","Form submission under network degradation","src.tests.network","Wed Jul 08 23:46:33 UTC 2026","passed","Wed Jul 08 23:46:34 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Refund processed successfully","src.tests.functional","Wed Jul 08 23:43:56 UTC 2026","skipped","Wed Jul 08 23:43:56 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","REGRESSION: Multiple concurrent POS features","src.tests.regression","Wed Jul 08 23:47:35 UTC 2026","skipped","Wed Jul 08 23:47:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","5567","Receipt subtotal is greater than zero","src.tests.functional","Wed Jul 08 23:44:32 UTC 2026","passed","Wed Jul 08 23:44:38 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","1041","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Wed Jul 08 23:43:37 UTC 2026","passed","Wed Jul 08 23:43:38 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Inventory adjustment reflects in POS","src.tests.integration","Wed Jul 08 23:46:23 UTC 2026","skipped","Wed Jul 08 23:46:23 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Create product with extremely long name","src.tests.negative","Wed Jul 08 23:46:25 UTC 2026","skipped","Wed Jul 08 23:46:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","REGRESSION: Error handling across modules","src.tests.regression","Wed Jul 08 23:47:35 UTC 2026","skipped","Wed Jul 08 23:47:35 UTC 2026","TestFullRegression","test_full_regression","",""
"","477","Error messages are user-friendly","src.tests.usability","Wed Jul 08 23:48:03 UTC 2026","passed","Wed Jul 08 23:48:04 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","POS interface currency displays correctly","src.tests.compatibility","Wed Jul 08 23:43:39 UTC 2026","skipped","Wed Jul 08 23:43:39 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Process refund on empty order","src.tests.negative","Wed Jul 08 23:46:31 UTC 2026","skipped","Wed Jul 08 23:46:31 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Wed Jul 08 23:43:39 UTC 2026","skipped","Wed Jul 08 23:43:39 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","479","Login with non-existent user","src.tests.negative","Wed Jul 08 23:46:26 UTC 2026","passed","Wed Jul 08 23:46:26 UTC 2026","TestInvalidLogin","test_invalid_login","",""
